MålepunktsID,Fra,Til,Navn,Volum,Enhet,Kvalitet,Opprettet
1,2019-04-21T01:00+02:00[Europe/Oslo],2019-04-21T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T02:00+02:00[Europe/Oslo],2019-04-21T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T03:00+02:00[Europe/Oslo],2019-04-21T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T04:00+02:00[Europe/Oslo],2019-04-21T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T05:00+02:00[Europe/Oslo],2019-04-21T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T06:00+02:00[Europe/Oslo],2019-04-21T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T07:00+02:00[Europe/Oslo],2019-04-21T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T08:00+02:00[Europe/Oslo],2019-04-21T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T09:00+02:00[Europe/Oslo],2019-04-21T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,271",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T10:00+02:00[Europe/Oslo],2019-04-21T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,249",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T11:00+02:00[Europe/Oslo],2019-04-21T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,259",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T12:00+02:00[Europe/Oslo],2019-04-21T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,246",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T13:00+02:00[Europe/Oslo],2019-04-21T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,221",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T14:00+02:00[Europe/Oslo],2019-04-21T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,216",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T15:00+02:00[Europe/Oslo],2019-04-21T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,225",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T16:00+02:00[Europe/Oslo],2019-04-21T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,208",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T17:00+02:00[Europe/Oslo],2019-04-21T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,204",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T18:00+02:00[Europe/Oslo],2019-04-21T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,216",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T19:00+02:00[Europe/Oslo],2019-04-21T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,217",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T20:00+02:00[Europe/Oslo],2019-04-21T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,24",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T21:00+02:00[Europe/Oslo],2019-04-21T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,262",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T22:00+02:00[Europe/Oslo],2019-04-21T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,234",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-21T23:00+02:00[Europe/Oslo],2019-04-22T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,255",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T00:00+02:00[Europe/Oslo],2019-04-22T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T01:00+02:00[Europe/Oslo],2019-04-22T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T02:00+02:00[Europe/Oslo],2019-04-22T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T03:00+02:00[Europe/Oslo],2019-04-22T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T04:00+02:00[Europe/Oslo],2019-04-22T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T05:00+02:00[Europe/Oslo],2019-04-22T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T06:00+02:00[Europe/Oslo],2019-04-22T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T07:00+02:00[Europe/Oslo],2019-04-22T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T08:00+02:00[Europe/Oslo],2019-04-22T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T09:00+02:00[Europe/Oslo],2019-04-22T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,287",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T10:00+02:00[Europe/Oslo],2019-04-22T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,232",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T11:00+02:00[Europe/Oslo],2019-04-22T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,221",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T12:00+02:00[Europe/Oslo],2019-04-22T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,299",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T13:00+02:00[Europe/Oslo],2019-04-22T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,255",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T14:00+02:00[Europe/Oslo],2019-04-22T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,249",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T15:00+02:00[Europe/Oslo],2019-04-22T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,237",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T16:00+02:00[Europe/Oslo],2019-04-22T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,218",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T17:00+02:00[Europe/Oslo],2019-04-22T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,225",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T18:00+02:00[Europe/Oslo],2019-04-22T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,258",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T19:00+02:00[Europe/Oslo],2019-04-22T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,28",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T20:00+02:00[Europe/Oslo],2019-04-22T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,216",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T21:00+02:00[Europe/Oslo],2019-04-22T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,249",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T22:00+02:00[Europe/Oslo],2019-04-22T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,23",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-22T23:00+02:00[Europe/Oslo],2019-04-23T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,225",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T00:00+02:00[Europe/Oslo],2019-04-23T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T01:00+02:00[Europe/Oslo],2019-04-23T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T02:00+02:00[Europe/Oslo],2019-04-23T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,683",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T03:00+02:00[Europe/Oslo],2019-04-23T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,669",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T04:00+02:00[Europe/Oslo],2019-04-23T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,681",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T05:00+02:00[Europe/Oslo],2019-04-23T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T06:00+02:00[Europe/Oslo],2019-04-23T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T07:00+02:00[Europe/Oslo],2019-04-23T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,223",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T08:00+02:00[Europe/Oslo],2019-04-23T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,237",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T09:00+02:00[Europe/Oslo],2019-04-23T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,201",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T10:00+02:00[Europe/Oslo],2019-04-23T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,247",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T11:00+02:00[Europe/Oslo],2019-04-23T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,202",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T12:00+02:00[Europe/Oslo],2019-04-23T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T13:00+02:00[Europe/Oslo],2019-04-23T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T14:00+02:00[Europe/Oslo],2019-04-23T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T15:00+02:00[Europe/Oslo],2019-04-23T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T16:00+02:00[Europe/Oslo],2019-04-23T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T17:00+02:00[Europe/Oslo],2019-04-23T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T18:00+02:00[Europe/Oslo],2019-04-23T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T19:00+02:00[Europe/Oslo],2019-04-23T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T20:00+02:00[Europe/Oslo],2019-04-23T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,213",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T21:00+02:00[Europe/Oslo],2019-04-23T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,251",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T22:00+02:00[Europe/Oslo],2019-04-23T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,238",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-23T23:00+02:00[Europe/Oslo],2019-04-24T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T00:00+02:00[Europe/Oslo],2019-04-24T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,21",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T01:00+02:00[Europe/Oslo],2019-04-24T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T02:00+02:00[Europe/Oslo],2019-04-24T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T03:00+02:00[Europe/Oslo],2019-04-24T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T04:00+02:00[Europe/Oslo],2019-04-24T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T05:00+02:00[Europe/Oslo],2019-04-24T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T06:00+02:00[Europe/Oslo],2019-04-24T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,25",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T07:00+02:00[Europe/Oslo],2019-04-24T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,344",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T08:00+02:00[Europe/Oslo],2019-04-24T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,419",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T09:00+02:00[Europe/Oslo],2019-04-24T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,402",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T10:00+02:00[Europe/Oslo],2019-04-24T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,391",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T11:00+02:00[Europe/Oslo],2019-04-24T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,346",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T12:00+02:00[Europe/Oslo],2019-04-24T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,368",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T13:00+02:00[Europe/Oslo],2019-04-24T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,383",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T14:00+02:00[Europe/Oslo],2019-04-24T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,383",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T15:00+02:00[Europe/Oslo],2019-04-24T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,41",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T16:00+02:00[Europe/Oslo],2019-04-24T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,456",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T17:00+02:00[Europe/Oslo],2019-04-24T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,438",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T18:00+02:00[Europe/Oslo],2019-04-24T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,413",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T19:00+02:00[Europe/Oslo],2019-04-24T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,411",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T20:00+02:00[Europe/Oslo],2019-04-24T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,422",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T21:00+02:00[Europe/Oslo],2019-04-24T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,429",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T22:00+02:00[Europe/Oslo],2019-04-24T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,368",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-24T23:00+02:00[Europe/Oslo],2019-04-25T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,252",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T00:00+02:00[Europe/Oslo],2019-04-25T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T01:00+02:00[Europe/Oslo],2019-04-25T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T02:00+02:00[Europe/Oslo],2019-04-25T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T03:00+02:00[Europe/Oslo],2019-04-25T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T04:00+02:00[Europe/Oslo],2019-04-25T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T05:00+02:00[Europe/Oslo],2019-04-25T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T06:00+02:00[Europe/Oslo],2019-04-25T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,247",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T07:00+02:00[Europe/Oslo],2019-04-25T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,384",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T08:00+02:00[Europe/Oslo],2019-04-25T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T09:00+02:00[Europe/Oslo],2019-04-25T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T10:00+02:00[Europe/Oslo],2019-04-25T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,331",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T11:00+02:00[Europe/Oslo],2019-04-25T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,487",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T12:00+02:00[Europe/Oslo],2019-04-25T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,483",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T13:00+02:00[Europe/Oslo],2019-04-25T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,471",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T14:00+02:00[Europe/Oslo],2019-04-25T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,464",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T15:00+02:00[Europe/Oslo],2019-04-25T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,463",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T16:00+02:00[Europe/Oslo],2019-04-25T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,489",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T17:00+02:00[Europe/Oslo],2019-04-25T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T18:00+02:00[Europe/Oslo],2019-04-25T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T19:00+02:00[Europe/Oslo],2019-04-25T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T20:00+02:00[Europe/Oslo],2019-04-25T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T21:00+02:00[Europe/Oslo],2019-04-25T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T22:00+02:00[Europe/Oslo],2019-04-25T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,416",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-25T23:00+02:00[Europe/Oslo],2019-04-26T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,277",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T00:00+02:00[Europe/Oslo],2019-04-26T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,234",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T01:00+02:00[Europe/Oslo],2019-04-26T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T02:00+02:00[Europe/Oslo],2019-04-26T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T03:00+02:00[Europe/Oslo],2019-04-26T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T04:00+02:00[Europe/Oslo],2019-04-26T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T05:00+02:00[Europe/Oslo],2019-04-26T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T06:00+02:00[Europe/Oslo],2019-04-26T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,287",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T07:00+02:00[Europe/Oslo],2019-04-26T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T08:00+02:00[Europe/Oslo],2019-04-26T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,463",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-26T09:00+02:00[Europe/Oslo],2019-04-26T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,474",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
